13,858,10,2
11,673,7,3
5,432,7,5
9,457,4,4
20,358,1,2
9,305,5,3
1,583,5,5
12,72,5,4
8,341,7,4
17,425,9,2
2,24,6,3
9,416,3,1
13,444,1,3
16,223,2,4
3,978,1,3
3,237,4,5
2,372,2,1
16,947,10,2
4,853,7,3
14,447,5,2
10,819,4,3
2,754,7,1
8,338,1,5
2,438,10,5
11,736,8,5
8,498,2,5
17,77,1,3
14,148,7,5
11,935,1,3
7,203,5,3
12,211,10,4
18,466,7,5
13,29,6,1
20,675,6,4
4,522,9,3
6,896,9,1
12,846,2,1
15,107,1,3
4,499,6,2
6,158,1,1
10,352,6,2
5,40,7,5
9,374,5,5
8,146,9,4
19,761,8,4
18,259,9,3
18,242,1,2
6,320,3,5
6,664,5,1
12,2,9,4
17,774,10,2
7,90,1,5
11,766,9,5
19,840,5,5
14,189,3,4
12,387,4,2
13,783,6,3
19,350,2,2
20,181,8,5
5,667,5,4
9,210,8,4
1,300,8,2
1,294,3,1
2,880,1,5
13,398,5,4
19,182,8,3
1,9,4,2
13,926,5,1
14,566,8,1
17,344,2,3
7,504,9,2
19,258,8,1
15,911,4,4
6,231,6,3
9,350,2,4
4,987,5,3
7,51,6,5
7,414,4,1
20,391,6,1
20,157,2,2
8,148,1,3
3,485,6,5
10,667,3,5
3,755,8,1
9,712,3,2
10,856,8,5
9,733,7,1
6,893,9,4
1,699,1,3
17,367,3,2
6,599,7,5
14,780,9,4
9,252,3,3
16,500,10,1
8,148,1,2
16,410,4,4
11,262,8,2
3,409,4,3
18,868,10,4
18,117,10,2
11,653,4,3
11,117,7,1
7,549,7,3
19,352,4,3
4,391,2,5
14,433,7,4
14,165,7,3
1,693,3,2
13,392,1,4
8,454,8,5
16,941,4,3
16,588,5,1
1,471,7,3
20,802,1,4
6,924,10,1
5,377,1,1
20,508,7,1
8,832,2,2
8,633,3,1
11,76,3,2
16,578,5,2
3,857,4,2
6,281,3,3
7,614,3,5
13,795,8,4
13,497,5,1
5,786,4,3
18,449,5,3
9,603,4,4
10,827,6,1
13,698,6,2
8,858,7,3
7,981,4,4
10,462,1,1
10,938,8,5
14,1000,9,3
11,708,9,3
14,668,8,2
12,855,3,2
14,983,7,5
1,136,9,1
10,130,9,2
9,505,9,5
20,172,2,2
11,994,9,2
16,606,2,1
16,776,7,2
4,145,1,4
15,341,3,1
15,765,8,1
11,898,1,1
1,517,6,3
5,131,9,5
6,522,9,3
2,62,5,2
17,660,2,3
4,597,2,5
14,166,6,4
16,104,8,1
14,337,4,3
20,987,10,2
7,175,5,5
12,584,2,5
12,414,2,3
16,720,4,5
8,103,1,2
13,146,9,2
13,918,8,2
14,820,7,1
3,307,3,3
20,268,1,3
8,747,8,3
12,140,5,5
12,619,4,4
8,735,9,5
7,892,7,5
20,135,1,3
17,727,6,2
8,883,8,3
9,255,7,5
16,487,5,4
7,683,10,3
13,478,6,3
2,883,8,5
9,304,8,5
19,39,5,5
9,387,9,2
11,36,2,1
8,290,8,5
2,370,4,3
20,855,1,3
9,197,8,3
8,176,8,4
18,270,9,5
20,599,8,4
17,993,4,1
12,790,10,2
6,891,2,2
17,237,8,1
10,172,4,5
4,320,4,5
2,486,9,3
5,337,1,3
17,755,3,2
10,460,9,1
7,5,1,4
5,208,6,1
16,131,1,5
1,892,1,1
11,311,1,2
1,26,5,1
9,491,5,2
17,656,6,2
10,494,3,4
6,735,3,4
11,749,9,2
12,46,5,1
1,622,3,3
14,32,3,2
11,769,3,4
17,95,5,4
6,717,7,5
15,496,3,5
2,483,7,2
2,385,6,2
7,825,3,1
15,835,10,5
8,393,1,2
4,630,1,1
